model,rmse,rmse_std,n_estimators,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,rank_test_score,timestamp,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,depth,l2_leaf_reg,bagging_temperature,random_strength,iterations
CatBoost,1191.460494841326,29.522571906611752,,0.12610477560180894,,,,,,,,85.0,2025-08-16T12:50:27,,,,,,,,8.0,2.1403988597446624,0.21204483990822665,1.2219619777019834,1377.0
LightGBM,1191.747990706296,30.729737387123738,2908.0,0.10770409702443731,39.0,181.0,0.6724932264662641,0.6265985069467109,1.0,0.03847571517127016,0.9378173781016979,37.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1191.8957638197849,29.831373668837713,1586.0,0.1322761993065137,66.0,185.0,0.8675953018856915,0.8322746485745819,1.0,0.7521067539662227,1.1683966041063807,38.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1192.113012897467,23.63627016856099,,0.09355330098387271,,,,,,,,9.0,2025-08-16T07:57:59,3.0,4.545302597254582,0.9483876494984342,0.8856347728529711,0.6413824664558335,0.40734023105136724,0.8148251137465122,,,,,
CatBoost,1193.045277351362,31.677234690904886,,0.10846162700086917,,,,,,,,86.0,2025-08-16T12:50:27,,,,,,,,8.0,4.842999023942542,0.24365671606386663,1.3431168872260746,2107.0
XGBoost,1194.2756686019568,26.227145050618276,,0.09907087302921816,,,,,,,,10.0,2025-08-16T07:57:59,3.0,3.758612976296699,0.7015554256173218,0.6784452398773811,0.4044063032848271,0.7140587756405047,0.33927124589619095,,,,,
CatBoost,1194.6411912988924,32.45747258928172,,0.0970790631086273,,,,,,,,87.0,2025-08-16T12:50:27,,,,,,,,8.0,1.3242679724148418,0.5799837874281313,1.1229691759190474,1899.0
LightGBM,1195.8288868809243,31.292297661267696,1386.0,0.09000425181165915,92.0,132.0,0.6331565286773416,0.8113480485188836,0.0,0.770578031552489,0.014585369627779609,39.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1195.834670820631,29.858386845439977,1815.0,0.1095789686141629,38.0,154.0,0.8883759697008518,0.7232243167409557,2.0,0.2941726424475468,0.3182428412180705,40.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1197.2308185686081,28.177390827815028,1696.0,0.06102556000596819,122.0,88.0,0.637662795307424,0.7245653237565177,1.0,0.562926287504019,0.5690085949047902,41.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1198.1486448160044,28.843475012755356,,0.08693401008440299,,,,,,,,88.0,2025-08-16T12:50:27,,,,,,,,9.0,4.65325255119623,0.46520561228371815,0.12028468520157043,2835.0
LightGBM,1198.3460311295962,30.4384882734066,2906.0,0.049096460436167555,119.0,138.0,0.7509136652418491,0.6080284791110905,0.0,0.6725679887023449,0.10704519445446743,42.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1198.460882313048,30.905550609022292,1443.0,0.059198149015524906,38.0,72.0,0.7086171663278967,0.9861007321563079,2.0,0.0682779719950144,0.06201806540232924,43.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1199.0927754705158,31.09477802541958,,0.030840435269312946,,,,,,,,11.0,2025-08-16T07:57:59,5.0,2.2267455484066048,0.7557182456167906,0.7154774947082799,0.28453817317195934,0.8628550862210945,0.297121715623175,,,,,
LightGBM,1199.271587958769,31.7621196368687,1616.0,0.07952449451520874,88.0,133.0,0.8515771387119535,0.9509888054108212,0.0,0.6427847443078789,0.33844148708556776,44.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1200.487284942146,32.10204399211779,,0.11631719717548525,,,,,,,,89.0,2025-08-16T12:50:27,,,,,,,,7.0,3.290934433689463,0.4829688720853552,0.26695994483188756,2283.0
XGBoost,1201.7280490880635,27.69710619591693,,0.04727235527157818,,,,,,,,12.0,2025-08-16T07:57:59,4.0,3.9353085385057547,0.6673777540570879,0.8570303875788758,0.6074754623382929,0.6005343709568898,0.5423636649797383,,,,,
LightGBM,1201.7377301499369,27.32940742143249,1201.0,0.12737928205131785,44.0,114.0,0.9687496940092467,0.6353970008207678,2.0,0.41666740802065894,1.153406429219219,45.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1201.8117806195692,29.869845054132767,,0.023509673964147097,,,,,,,,13.0,2025-08-16T07:57:59,9.0,1.0257258537735738,0.92797876696324,0.6914500646099694,0.7269610474154944,0.0013441337761313842,0.556181735039757,,,,,
LightGBM,1202.1013887610486,29.438782957453025,1248.0,0.0816787386991773,118.0,98.0,0.7586171129285081,0.8488346800911494,2.0,0.5581134971947707,0.9557661308086527,46.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1202.9513241854922,28.078921074574005,,0.11980364524109281,,,,,,,,90.0,2025-08-16T12:50:27,,,,,,,,9.0,2.365354049864062,0.5180787662388154,0.5974511471775461,1756.0
CatBoost,1204.0462523986039,28.779441797782273,,0.1277913952751247,,,,,,,,91.0,2025-08-16T12:50:27,,,,,,,,9.0,5.146662025706418,0.31753144787673704,1.9055950552025887,1901.0
LightGBM,1204.1082429135797,31.42054681905464,1623.0,0.08662409739193548,90.0,132.0,0.6967409163601807,0.6372411071223597,0.0,0.7203344457306644,0.7597217487279215,47.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1204.254207104633,24.264376498692826,,0.11147421617319389,,,,,,,,14.0,2025-08-16T07:57:59,3.0,2.585978583826993,0.9475602502162284,0.7502689007526906,0.23749541964822463,0.7788895905532717,0.32838122788508106,,,,,
LightGBM,1204.4031627744632,30.260507781485302,2597.0,0.059021998643209644,74.0,123.0,0.7098887171960256,0.8244973703390804,2.0,0.09567539675064136,0.8558937446675939,48.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1204.935255120856,29.485745626876643,2664.0,0.040795318408501494,31.0,53.0,0.6959149436629612,0.6375493160325166,0.0,0.5281579013741851,0.3359206763351314,49.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1205.537843073619,27.45450557812919,,0.11172471946660831,,,,,,,,92.0,2025-08-16T12:50:27,,,,,,,,9.0,2.32523214162502,0.020944961030912812,0.1643433349528547,2243.0
XGBoost,1206.9641622796212,28.031084398237095,,0.11251811510385626,,,,,,,,15.0,2025-08-16T07:57:59,3.0,3.9108523008813663,0.7383532227811826,0.8483662071069908,0.036593627050010284,1.0458441673828516,0.9734889691773969,,,,,
LightGBM,1207.003470858694,29.90683739947802,1947.0,0.10070221472924461,83.0,170.0,0.9125184201884811,0.6453858408069791,0.0,0.3955362437620652,0.06907051201997313,50.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1207.3593293345575,32.209797743346705,2994.0,0.07677994412622706,68.0,182.0,0.7395473066171981,0.9718116576991304,1.0,0.5967796204389745,0.4902219515231003,51.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1208.6734770691478,29.520527262902437,,0.0923063796611438,,,,,,,,93.0,2025-08-16T12:50:27,,,,,,,,9.0,2.8239910957226475,0.38646084115914714,1.128882181357765,2953.0
CatBoost,1208.768338633228,34.27048485538325,,0.12336439956361232,,,,,,,,94.0,2025-08-16T12:50:27,,,,,,,,9.0,5.232571693451391,0.9189265336395545,0.5044820403467232,2420.0
LightGBM,1209.4026002301523,28.154481345165102,2122.0,0.13763979004592547,93.0,179.0,0.9404546686067428,0.726768802062511,1.0,0.4454410099666801,1.1233857289929372,52.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1209.56558425087,29.03153387501531,,0.12749775168462582,,,,,,,,95.0,2025-08-16T12:50:27,,,,,,,,9.0,2.6110775172231415,0.12523357043282712,0.9486722198124278,1769.0
XGBoost,1210.4960473058304,28.892140061482174,,0.071703450984564,,,,,,,,16.0,2025-08-16T07:57:59,9.0,1.3564013502758194,0.981864012013323,0.8618772325725392,0.30405960714976427,0.2365849518874528,0.4791832294435999,,,,,
LightGBM,1210.677419038529,28.470079835671587,2692.0,0.07945083516847587,124.0,174.0,0.9154388844898123,0.6606699518931004,0.0,0.5655843689947673,0.9342863268609012,53.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1210.8215101948606,30.62386237905525,,0.03680222463925388,,,,,,,,17.0,2025-08-16T07:57:59,5.0,5.500093209240525,0.9495560310250061,0.8389652408681233,0.4804134883469227,0.7980440094555066,0.1753712786234496,,,,,
CatBoost,1211.7086553486547,29.911630565743568,,0.10735271683685182,,,,,,,,96.0,2025-08-16T12:50:27,,,,,,,,9.0,3.482305761776499,0.43685070261517955,1.4590164573047935,2861.0
LightGBM,1211.9674661538413,30.625255516473388,2952.0,0.07624317917539643,31.0,168.0,0.6225501986603709,0.9458889505020213,0.0,0.42747702002357046,0.8998928993639662,54.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1211.9966352338129,31.110102597448908,1913.0,0.03929696617009984,112.0,73.0,0.7793696571944989,0.9977829850443283,0.0,0.014460290892416695,0.5926724582201215,55.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1213.390370497496,30.58219846808358,,0.022173222058500863,,,,,,,,18.0,2025-08-16T07:57:59,6.0,3.964814526294108,0.6408850656900799,0.9675002089042986,0.6320677096992694,0.027627125745165015,0.6513672109882461,,,,,
CatBoost,1213.5361351676709,32.71149338894569,,0.12353564930518743,,,,,,,,97.0,2025-08-16T12:50:27,,,,,,,,7.0,2.083699000453878,0.09571455552016173,0.04727717209267279,2678.0
CatBoost,1214.7042085409425,32.95335546583448,,0.12375924705685012,,,,,,,,98.0,2025-08-16T12:50:27,,,,,,,,7.0,2.2173898420243363,0.6517106479109683,1.6213718559725325,2756.0
CatBoost,1215.115434383391,31.765713944172912,,0.1163631077399196,,,,,,,,99.0,2025-08-16T12:50:27,,,,,,,,8.0,3.695806383376272,0.31130769915600365,1.2206675666218367,2681.0
XGBoost,1215.5907318789516,32.34664126553989,,0.025412081266438784,,,,,,,,19.0,2025-08-16T07:57:59,9.0,2.9216332357984083,0.8718589130772278,0.6873015551460256,0.7599689471601803,0.9436140172986625,0.08941100231225951,,,,,
LightGBM,1215.6940404627544,31.636923348865874,1830.0,0.07202248850968905,88.0,109.0,0.610140297366183,0.98505936587117,2.0,0.3426515799520862,0.8261998809184397,56.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1215.7419603420929,24.371552100838635,,0.12085428875323202,,,,,,,,20.0,2025-08-16T07:57:59,3.0,5.341362527041903,0.8908676279065232,0.8970826084799923,0.3403946675584603,0.4151219910563555,0.3710387629846027,,,,,
XGBoost,1216.5767055794263,29.930402799879875,,0.03279116363695889,,,,,,,,21.0,2025-08-16T07:57:59,6.0,1.7964372262140258,0.8419815690762164,0.7272446214472478,0.6931509340221164,1.1920043248303542,0.7524277626155725,,,,,
XGBoost,1216.657706564133,28.354447043707786,,0.06101808220374512,,,,,,,,22.0,2025-08-16T07:57:59,4.0,5.125536657113299,0.7452236848780363,0.6136912443282116,0.6645236052521999,0.4142305738575307,0.7738345232013403,,,,,
LightGBM,1216.7675787599794,30.488715375679934,2888.0,0.10971312562115014,45.0,172.0,0.7421449807273583,0.7565928440806008,1.0,0.4348422888911909,1.0877665331574562,57.0,2025-08-15T19:31:27,,,,,,,,,,,,
CatBoost,1216.7699923204468,26.972177370208037,,0.12798000148247268,,,,,,,,100.0,2025-08-16T12:50:27,,,,,,,,9.0,1.1091169838774475,0.6637896861755891,1.9267888684271008,2678.0
LightGBM,1219.1878573404006,30.966156943862682,1441.0,0.13549367539305335,69.0,149.0,0.8849082359697769,0.6592347719813599,0.0,0.213424811420228,1.1719379469991835,58.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1219.8323849342125,30.290921973874532,1454.0,0.13481610621517476,125.0,147.0,0.793008379857057,0.797210263108722,0.0,0.07336331780678487,0.7229291110813427,59.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1221.0929307850552,29.55434561662325,,0.029901024132850555,,,,,,,,23.0,2025-08-16T07:57:59,7.0,1.3928924857751037,0.7587693104806384,0.6530863016172241,0.45403267860924656,0.8273579629647189,0.8005866991090829,,,,,
LightGBM,1222.231343327016,30.770595769335923,1157.0,0.13447142924031047,36.0,118.0,0.8990875095589655,0.9812287388095813,0.0,0.34254731865385146,1.1599857828524034,60.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1223.1354948687908,24.243816183341394,,0.12031976765374514,,,,,,,,24.0,2025-08-16T07:57:59,3.0,1.657838425636299,0.8863299858728354,0.9636130082662564,0.1437464870961936,0.28505198990865316,0.9713950940416396,,,,,
LightGBM,1225.1375034703215,32.77017261068618,2748.0,0.06664127476273785,112.0,130.0,0.9314950036607718,0.7427013306774357,0.0,0.11273937997981012,0.9626363769048476,61.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1226.009504256984,28.181114854247337,2411.0,0.05740532913072931,36.0,73.0,0.8186841117373118,0.6739417822102108,2.0,0.6738278196759988,0.5397049600437188,62.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1226.0820169063304,26.79313756336124,,0.12734626722729098,,,,,,,,25.0,2025-08-16T07:57:59,3.0,3.4238918357517307,0.8049830623527686,0.8966747776914662,0.5590766825287236,0.4830600523163766,0.2180231074940865,,,,,
XGBoost,1226.2608539151142,33.63364176360829,,0.02961378156616102,,,,,,,,26.0,2025-08-16T07:57:59,6.0,3.7650072629597924,0.838990345052772,0.9135330213675448,0.3847230651591879,0.048904927310967315,0.16399948098949724,,,,,
LightGBM,1226.623086415493,29.296369460355855,2213.0,0.08742400305725283,42.0,132.0,0.8719379119600983,0.8959635041789498,2.0,0.08249909506874609,1.08306348801548,63.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1226.8675362398988,30.664862139442686,,0.03325689357576736,,,,,,,,27.0,2025-08-16T07:57:59,8.0,2.485014382274411,0.9411287286767606,0.8862213260936967,0.4712868275767159,0.3327187748361283,0.9103391020575343,,,,,
LightGBM,1227.0386855913905,29.402967020823695,2970.0,0.08514191727360908,100.0,153.0,0.7331263143649938,0.8922196547237206,1.0,0.1114176581307098,0.9528302271243552,64.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1228.5049331731625,31.48631273603995,2630.0,0.0652710899873571,65.0,100.0,0.8622890541522968,0.754158648386226,1.0,0.018617548588660694,0.9773621791067229,65.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1229.164689444077,26.16808820325993,,0.13956006992680903,,,,,,,,28.0,2025-08-16T07:57:59,3.0,3.4663842339189976,0.6326105958209707,0.7613045444495328,0.17644889993785862,0.5020797464011832,0.20357828034224268,,,,,
LightGBM,1229.3006554825997,30.137896701773183,1345.0,0.12730607154751108,79.0,97.0,0.7320398053240622,0.7286331058720116,1.0,0.6395283191272342,0.7534804673890892,66.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1230.517477471259,30.4011968569718,,0.03944166534699015,,,,,,,,29.0,2025-08-16T07:57:59,6.0,1.2571290674212516,0.7985464988804946,0.8387371395667557,0.2673951126535687,0.9250946444949862,0.1065982531337718,,,,,
XGBoost,1230.9834026320164,33.7138672981773,,0.04728211796359844,,,,,,,,30.0,2025-08-16T07:57:59,9.0,3.3100290182206633,0.9789133358447262,0.661340561246432,0.4689838656134378,0.6070664146613591,0.6114542354346478,,,,,
XGBoost,1231.135428356852,32.330772985773834,,0.037175358265816354,,,,,,,,31.0,2025-08-16T07:57:59,6.0,3.8494484243565825,0.9049834742962762,0.9507062547046998,0.27366539897272596,0.9855087656064154,0.11063173695520723,,,,,
XGBoost,1231.513071632117,33.189846982043406,,0.13312781289621506,,,,,,,,32.0,2025-08-16T07:57:59,9.0,2.152845979025095,0.9322570071002498,0.6481355048139984,0.037556285718250405,0.4609087337894995,0.036731937426613626,,,,,
XGBoost,1231.569312993462,34.96218431880176,,0.03085780343444609,,,,,,,,33.0,2025-08-16T07:57:59,9.0,4.692246046256633,0.9514062245205391,0.7616561286604132,0.261626529250591,0.8011120626763016,0.8078459419412586,,,,,
XGBoost,1232.0164821081971,31.356916138150634,,0.039485827359478504,,,,,,,,34.0,2025-08-16T07:57:59,7.0,1.469503578947092,0.8690408472900505,0.7775000877218284,0.6945138035020043,0.21257974733686308,0.6926259522261645,,,,,
XGBoost,1232.1012944747993,33.23093590402613,,0.09951455348099844,,,,,,,,35.0,2025-08-16T07:57:59,9.0,1.8176193629251138,0.7564326146607043,0.987764928934115,0.20650674616090203,0.7880839974495506,0.3251900642246949,,,,,
XGBoost,1232.7516531399124,30.370410766354166,,0.06044038117175435,,,,,,,,36.0,2025-08-16T07:57:59,8.0,1.7287828412237585,0.7797735340854951,0.8351537484441548,0.7588666838811471,0.3030333384905031,0.35925074791624556,,,,,
XGBoost,1234.2448095505997,28.585240696451592,,0.04171723432513877,,,,,,,,37.0,2025-08-16T07:57:59,7.0,1.3456639309330973,0.7748661555267307,0.6389573570214209,0.3240166392642572,0.7115020797981382,0.5794148993435008,,,,,
XGBoost,1234.2938852896891,27.33036470080489,,0.09294732725531105,,,,,,,,38.0,2025-08-16T07:57:59,9.0,1.2738081941101567,0.7340788966583603,0.9211413794392046,0.003705618403682287,0.40019900602937303,0.3981686935909433,,,,,
XGBoost,1234.6193564416953,27.39377587767434,,0.0726328659787446,,,,,,,,39.0,2025-08-16T07:57:59,4.0,1.301760419952819,0.6988412936040586,0.6638178720452753,0.6974268532737614,0.26305678482965317,0.9758652558191313,,,,,
LightGBM,1236.7599869897217,31.108587679363865,2499.0,0.1368506622609751,45.0,194.0,0.8473544037332349,0.7529847965068651,0.0,0.03716033017599818,0.729053822281726,67.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1237.7714111119215,27.61198805980821,,0.05122800415418327,,,,,,,,40.0,2025-08-16T07:57:59,5.0,4.791192378520456,0.8784082472215169,0.661558362535942,0.6526664999924943,0.2693286862039928,0.22381761482262308,,,,,
XGBoost,1238.244817463534,29.34215820186667,,0.08403230560722541,,,,,,,,41.0,2025-08-16T07:57:59,9.0,2.9718266190917513,0.8197656953721814,0.8987502864543291,0.5723927256794196,0.6254809589824012,0.8223934188170581,,,,,
XGBoost,1238.3763206750377,30.71347107621413,,0.03413012994681694,,,,,,,,42.0,2025-08-16T07:57:59,6.0,3.490453767555029,0.626870159966284,0.7620992352110755,0.3979719151839125,0.8642430979587549,0.10657873012867436,,,,,
XGBoost,1239.586417913612,27.779675829487374,,0.03358856550089063,,,,,,,,43.0,2025-08-16T07:57:59,7.0,1.8276025518364487,0.6745283517976483,0.9349963156009968,0.26571713012395115,0.3737331168547694,0.22739562087711263,,,,,
XGBoost,1240.8311339572506,35.624850473148015,,0.12952993554549547,,,,,,,,44.0,2025-08-16T07:57:59,8.0,1.8819349325311165,0.7993471090957919,0.7675701798018192,0.7318767208544801,0.43487267893995973,0.5805883502780435,,,,,
XGBoost,1240.8574336484594,33.798960199902396,,0.04401802930937721,,,,,,,,45.0,2025-08-16T07:57:59,9.0,4.351927291772061,0.9806199897421308,0.6496879866912237,0.7169770421480307,0.7137319648523233,0.616604581862474,,,,,
XGBoost,1241.19056652596,37.6168158505739,,0.052043392420330556,,,,,,,,46.0,2025-08-16T07:57:59,8.0,3.6063015609020743,0.9472643216206188,0.6981142129021338,0.1258725277620208,0.1924801263960865,0.3340088787452379,,,,,
LightGBM,1241.5074452018082,32.90278860312934,1238.0,0.08139884162567135,93.0,67.0,0.6244311839419455,0.7107510592588815,0.0,0.06761360614454555,0.7167336987065166,68.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1243.0342124277718,35.68155479874538,,0.02529985252521202,,,,,,,,47.0,2025-08-16T07:57:59,9.0,5.9967674978291745,0.8223226325748718,0.7892840472325333,0.25028388520447004,0.14462709454375733,0.7310236714582816,,,,,
XGBoost,1243.6305736386087,28.60595782823777,,0.08796855683562767,,,,,,,,48.0,2025-08-16T07:57:59,4.0,2.9832468652602713,0.9816347746158532,0.6540005109684828,0.3870039535459302,0.32389346687063386,0.5398427789081934,,,,,
XGBoost,1243.7615812075194,32.126868625211785,,0.06353094735991345,,,,,,,,49.0,2025-08-16T07:57:59,7.0,2.4723287977095882,0.9793813227848627,0.9054423176639044,0.11209054061316204,1.0421615710774954,0.48743119824951364,,,,,
LightGBM,1243.9946682004747,32.84240026647085,2504.0,0.043429158535765344,91.0,67.0,0.7123089449763423,0.6097263865725815,0.0,0.034883017403547004,1.1934606129568093,69.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1245.760837885979,33.23030777313951,2573.0,0.08974858657071347,41.0,119.0,0.7282568768638057,0.8375532390231595,1.0,0.2692834225551365,0.1612976123267691,70.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1248.123523090907,29.82813857580192,2126.0,0.11558515842322795,45.0,126.0,0.9118764001091078,0.8387400631785948,1.0,0.12479561626896213,0.06970033460183934,71.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1248.220070679296,33.02173003505382,1956.0,0.08547401471791219,42.0,86.0,0.9281707375085072,0.8605939087431151,2.0,0.15663290783143716,0.08323356105019854,72.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1248.2244944742183,31.835383775924797,,0.04225506496119852,,,,,,,,50.0,2025-08-16T07:57:59,9.0,3.4076117575627505,0.6469232755849578,0.6500743168810201,0.5484522297831771,0.5163670738793552,0.20052472670033672,,,,,
LightGBM,1248.918932250272,30.68499151820241,1899.0,0.04182561012789738,86.0,44.0,0.9587153639624048,0.7895846561051489,0.0,0.7784882794160835,0.7223224746491522,73.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1248.9301530987746,27.884391044528904,,0.07575183159629721,,,,,,,,51.0,2025-08-16T07:57:59,8.0,2.962467782033424,0.7919755338868494,0.8400082192477215,0.2333300629674426,0.833978263351851,0.8601223971892046,,,,,
XGBoost,1250.0032121335032,32.134762278309566,,0.0529058242818404,,,,,,,,52.0,2025-08-16T07:57:59,5.0,2.5597599524756522,0.728297096175251,0.8897690690456468,0.5966696096247714,0.24043097225845517,0.868122813490531,,,,,
LightGBM,1250.1794474403184,31.83861542125598,1880.0,0.07888985351105414,81.0,81.0,0.9717503956510343,0.8227051572055719,1.0,0.22398327492822734,0.9233915198303242,74.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1250.233247481662,29.60017284395596,2051.0,0.04621285246602003,114.0,49.0,0.9533121035675474,0.7297380084021096,2.0,0.7168730399387946,0.38160416996623664,75.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1250.251745127125,33.9535478951415,,0.12416651870387514,,,,,,,,53.0,2025-08-16T07:57:59,8.0,1.7552894589045012,0.7729339204170408,0.9774463680670396,0.33578185354089785,0.7662311371969026,0.3975943979627943,,,,,
LightGBM,1253.094863359393,29.732396984566805,2295.0,0.08200355089118799,94.0,88.0,0.8446882984937409,0.7678400249711159,1.0,0.2847781429210093,0.9094153325572429,76.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1255.653118550089,30.671225479833616,,0.06472262204147768,,,,,,,,54.0,2025-08-16T07:57:59,5.0,4.6171005684429245,0.7983502940315084,0.6324184863630592,0.1761465615598491,0.8199105163915151,0.07613085949030018,,,,,
XGBoost,1256.1905182445328,34.49750860862191,,0.039634858543000306,,,,,,,,55.0,2025-08-16T07:57:59,9.0,5.129603828999483,0.7193497723959971,0.9359788658689887,0.6182582240134437,0.2760644196377207,0.13133512640937806,,,,,
XGBoost,1259.28843716824,34.93253356975329,,0.0486428037561221,,,,,,,,56.0,2025-08-16T07:57:59,7.0,4.400703858801502,0.8474445512860738,0.9010866558230565,0.12688408423445896,1.0570449110387141,0.871843527745232,,,,,
XGBoost,1259.4060621668693,36.398812772519705,,0.11254960022236855,,,,,,,,57.0,2025-08-16T07:57:59,9.0,4.03357523191428,0.7696522685209544,0.8945776942498891,0.7474936118152119,1.1106822154881315,0.4508393714041321,,,,,
XGBoost,1259.755600988153,28.49785440005575,,0.0956250497994973,,,,,,,,58.0,2025-08-16T07:57:59,4.0,2.9808634580462767,0.8781868826759449,0.7554232405081382,0.35895489809802456,0.2850529570491929,0.3732517916293401,,,,,
XGBoost,1261.608345255583,32.50706453852063,,0.06552303079069086,,,,,,,,59.0,2025-08-16T07:57:59,5.0,4.682010075328202,0.865521811048722,0.7898523502999255,0.6753363591753577,0.9668041835400638,0.5853543643967521,,,,,
LightGBM,1262.1901111380664,30.58354412715538,2598.0,0.12749163148082232,82.0,115.0,0.878206434570451,0.6557325817623503,2.0,0.3283063384285038,0.9066613662516584,77.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1262.5567754271374,38.859191252504864,,0.0701096930941914,,,,,,,,60.0,2025-08-16T07:57:59,9.0,5.723660111457051,0.7869606044999479,0.845364555684283,0.1336271568736602,1.189402351364372,0.2316717013834434,,,,,
XGBoost,1263.2785432677404,34.67543881546864,,0.12808422368135103,,,,,,,,61.0,2025-08-16T07:57:59,8.0,4.275046694160543,0.9968533265362689,0.713541811443458,0.2873208237329852,0.4606165822413555,0.4658128070202485,,,,,
XGBoost,1264.498880728408,33.27000458708091,,0.07899134560897242,,,,,,,,62.0,2025-08-16T07:57:59,9.0,4.257597334011324,0.73037018558083,0.836105575554249,0.3465973991773245,1.1812216888834848,0.14958064266756577,,,,,
LightGBM,1265.8299958825446,31.927514694261816,2860.0,0.1264016464757657,82.0,157.0,0.8503439662856945,0.8012545034320351,0.0,0.43150195872005004,0.8207565232777693,78.0,2025-08-15T19:31:27,,,,,,,,,,,,
XGBoost,1266.2451727405942,35.6364330478218,,0.06042749501253282,,,,,,,,63.0,2025-08-16T07:57:59,7.0,4.948492535712395,0.8634831102003504,0.7992782865812555,0.444290840750105,0.8630421339267166,0.22845474133129873,,,,,
XGBoost,1267.266439557096,35.53301101101991,,0.09734559807509865,,,,,,,,64.0,2025-08-16T07:57:59,8.0,3.981349392410265,0.6920035349150813,0.6482267543109115,0.061562561303367326,0.8355465310537676,0.33987496376806614,,,,,
XGBoost,1267.5752033416643,29.647930579312302,,0.09591462717607377,,,,,,,,65.0,2025-08-16T07:57:59,8.0,4.7684941702525965,0.9155227927482977,0.6695013901230267,0.6166832868327918,1.1367574659076056,0.16637758693227234,,,,,
XGBoost,1267.6386722854538,26.3468909790611,,0.10830855358352028,,,,,,,,66.0,2025-08-16T07:57:59,7.0,1.1326610193690985,0.6725741740359189,0.8332166243878769,0.33713964047399836,1.0712060532923697,0.8174435617384409,,,,,
XGBoost,1268.2697167369674,30.376153483397818,,0.10689239951277663,,,,,,,,67.0,2025-08-16T07:57:59,8.0,5.902884000899941,0.96134552505441,0.8586659676468653,0.5545401691655398,0.06191496799045199,0.6699174645500392,,,,,
XGBoost,1269.5129161791306,31.44305645697258,,0.10579088482426972,,,,,,,,68.0,2025-08-16T07:57:59,4.0,5.321791249198185,0.7892839626766228,0.9872773711658887,0.1484204125624969,1.042347801546733,0.7765968527917417,,,,,
LightGBM,1271.097189860513,33.34488200940244,2792.0,0.10660754253978479,44.0,122.0,0.6161734358153725,0.8842651558743149,1.0,0.020335301395276152,0.12946971239196534,79.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1272.1624502870397,29.990624497768582,2721.0,0.0851173561649092,52.0,77.0,0.9441618473246701,0.7001005442063456,1.0,0.6580804485277266,0.4322287696935155,80.0,2025-08-15T19:31:27,,,,,,,,,,,,
LightGBM,1272.7349187281457,31.845615666034536,1276.0,0.09409778115532598,88.0,41.0,0.6028265220878869,0.6092249700165663,2.0,0.4894823157779036,0.1673926327824502,81.0,2025-08-15T19:31:27,,,,,,,,,,,,
