model,rmse,rmse_std,n_estimators,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,rank_test_score,timestamp,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,depth,l2_leaf_reg,bagging_temperature,random_strength,iterations
CatBoost,1147.9354930400946,29.78159797145956,,0.08448747235255075,,,,,,,,30.0,2025-08-14T10:34:48,,,,,,,,7.0,5.599278082063803,0.34634599436596125,0.6939064037924554,1417.0
CatBoost,1147.9597676891074,37.86827241225209,,0.1243875634474554,,,,,,,,31.0,2025-08-14T10:34:48,,,,,,,,4.0,3.5941902856303605,0.5912754357449292,0.7980054077402605,1968.0
CatBoost,1148.4920773968486,26.608089432060368,,0.06767447486724407,,,,,,,,32.0,2025-08-14T10:34:48,,,,,,,,7.0,4.986476828897768,0.14991742734877378,0.45850279046528297,1843.0
CatBoost,1149.2014512565243,30.231134568473838,,0.1209835592372052,,,,,,,,33.0,2025-08-14T10:34:48,,,,,,,,6.0,5.2320392465727865,0.955236312723479,0.30934428176647244,1200.0
CatBoost,1155.7975383485202,31.96123144714224,,0.08066094549272405,,,,,,,,34.0,2025-08-14T10:34:48,,,,,,,,6.0,3.975244898502103,0.33927124589619095,1.1388870355270007,2074.0
CatBoost,1157.3313613567045,29.103158225678104,,0.03620015329054484,,,,,,,,35.0,2025-08-14T10:34:48,,,,,,,,9.0,3.4187747096620638,0.2699112223921949,1.0796855578163869,2490.0
XGBoost,1161.3294907362078,30.935320288082526,,0.06517560402536596,,,,,,,,7.0,2025-08-14T10:08:52,3.0,3.4018504093317734,0.9941144202662018,0.7506955879751763,0.5996626399808577,0.47158733877463094,0.8291642207065144,,,,,
LightGBM,1168.274596837689,28.501750325533365,1883.0,0.06936246860680143,85.0,187.0,0.8904365334890646,0.9903408317850139,1.0,0.25836517835299677,0.9542234337224443,11.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1170.818891235874,28.106776266484385,,0.03362691106395548,,,,,,,,8.0,2025-08-14T10:08:52,4.0,3.4908259332294644,0.7904842787156057,0.9325485960250005,0.24622179181683956,0.9796628822556748,0.967973765439823,,,,,
XGBoost,1174.4415637151044,27.244324503384654,,0.07958734288196932,,,,,,,,9.0,2025-08-14T10:08:52,3.0,2.600248005153059,0.9582092913984802,0.7556806714936652,0.008670121184238688,1.0864583717031164,0.09128667678613356,,,,,
CatBoost,1177.725560807773,29.354369394710865,,0.06597662338993969,,,,,,,,36.0,2025-08-14T10:34:48,,,,,,,,8.0,3.5945885264141877,0.046965966775055046,0.3325667375121588,2386.0
LightGBM,1177.7794512827882,27.764545281466596,1337.0,0.12052521270887935,41.0,197.0,0.9698774473114251,0.9509357413523924,2.0,0.18284001743783973,0.20994591251512343,12.0,2025-08-14T09:54:25,,,,,,,,,,,,
CatBoost,1178.4130644995903,31.899524738294026,,0.13092754344518365,,,,,,,,37.0,2025-08-14T10:34:48,,,,,,,,6.0,5.855291225826839,0.9442664891134339,0.9484284333149275,1989.0
CatBoost,1178.6636481625133,28.20014247487643,,0.09587171455034364,,,,,,,,38.0,2025-08-14T10:34:48,,,,,,,,6.0,1.065472282941668,0.6635373720167106,0.35607193373950285,2107.0
XGBoost,1178.7497137010207,30.722059641593813,,0.03544980779595727,,,,,,,,10.0,2025-08-14T10:08:52,4.0,4.451974143146827,0.6157248559364396,0.919764159563617,0.5023203115927263,0.09811083833864628,0.8735786241067772,,,,,
CatBoost,1180.6348895686303,29.729656994017827,,0.06912939826294885,,,,,,,,39.0,2025-08-14T10:34:48,,,,,,,,8.0,3.7602359042599014,0.4361265291353167,0.5889315190838353,2523.0
CatBoost,1181.471476109873,28.19075787452237,,0.13367400075341784,,,,,,,,40.0,2025-08-14T10:34:48,,,,,,,,5.0,1.766757015580401,0.5862298320167972,1.011777357768932,1984.0
XGBoost,1183.4137520459128,28.63183143613825,,0.08828977629988972,,,,,,,,11.0,2025-08-14T10:08:52,3.0,3.3434657989748513,0.7659278009350661,0.7093628287722825,0.0451003973207417,1.0376668515060639,0.8129010091300776,,,,,
CatBoost,1183.7339776845433,27.8778111617545,,0.08996498731636306,,,,,,,,41.0,2025-08-14T10:34:48,,,,,,,,6.0,3.1071227529624896,0.8926717110769748,1.6348871234768818,2939.0
XGBoost,1183.8537173945344,22.217055520643257,,0.0869290719140525,,,,,,,,12.0,2025-08-14T10:08:52,3.0,3.8222927126132062,0.7515090503805157,0.7349787335487672,0.7197179177160099,0.7290662667522874,0.24435315546465453,,,,,
LightGBM,1184.4846371719752,30.089450262708596,2248.0,0.05265586992615624,57.0,140.0,0.9272059063689972,0.9442922333025374,2.0,0.1317246825143534,0.6409073032505304,13.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1186.5298717012965,27.103827988590965,1008.0,0.05346456231106182,49.0,67.0,0.9386644568953224,0.942529716751237,1.0,0.6239004366860992,0.7704379753851452,14.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1187.0247936936175,29.614544255922887,2409.0,0.05870609170863206,63.0,156.0,0.8809936335948436,0.743796460487902,0.0,0.2372081149182388,0.5037370277355318,15.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1188.868643817687,29.10150417868087,1586.0,0.1322761993065137,66.0,185.0,0.8675953018856915,0.8322746485745819,1.0,0.7521067539662227,1.1683966041063807,16.0,2025-08-14T09:54:25,,,,,,,,,,,,
CatBoost,1189.4151127768623,32.06964232961738,,0.1116326952991713,,,,,,,,42.0,2025-08-14T10:34:48,,,,,,,,5.0,1.7005658788322626,0.8684679758979128,0.9748623964990273,2750.0
XGBoost,1191.1407702659903,26.790536499307773,,0.04257453916685136,,,,,,,,13.0,2025-08-14T10:08:52,4.0,2.9413419199493607,0.6917578982819799,0.7063751699856956,0.28827607616421463,0.3119398354251152,0.45324084682883103,,,,,
XGBoost,1192.4355333508643,25.721480085248096,,0.0442076554796283,,,,,,,,14.0,2025-08-14T10:08:52,4.0,1.439340556213284,0.6555299093768081,0.6010843597657318,0.09335685131334506,0.5677994412622707,0.6061018810558386,,,,,
XGBoost,1193.2785404257102,28.578517239625178,,0.03018052569022303,,,,,,,,15.0,2025-08-14T10:08:52,5.0,3.9065270861339116,0.9452554087956015,0.9521439874553668,0.189348154945663,1.0892324476182556,0.5918887388212843,,,,,
LightGBM,1193.8117576899745,29.28205863120795,1696.0,0.06102556000596819,122.0,88.0,0.637662795307424,0.7245653237565177,1.0,0.562926287504019,0.5690085949047902,17.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1193.9365341823705,30.077314439309625,1815.0,0.1095789686141629,38.0,154.0,0.8883759697008518,0.7232243167409557,2.0,0.2941726424475468,0.3182428412180705,18.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1195.0554610745955,31.54147851854179,1616.0,0.07952449451520874,88.0,133.0,0.8515771387119535,0.9509888054108212,0.0,0.6427847443078789,0.33844148708556776,19.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1196.5558104837207,28.4149110188524,1201.0,0.12737928205131785,44.0,114.0,0.9687496940092467,0.6353970008207678,2.0,0.41666740802065894,1.153406429219219,20.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1199.1061523156359,30.098553253220512,1443.0,0.059198149015524906,38.0,72.0,0.7086171663278967,0.9861007321563079,2.0,0.0682779719950144,0.06201806540232924,21.0,2025-08-14T09:54:25,,,,,,,,,,,,
CatBoost,1199.6173449649814,31.34123139962669,,0.09646778957473842,,,,,,,,43.0,2025-08-14T10:34:48,,,,,,,,9.0,5.902884000899941,0.9033638126360249,1.2933298382343268,2594.0
CatBoost,1199.784742684741,32.12309864157577,,0.119626383748039,,,,,,,,44.0,2025-08-14T10:34:48,,,,,,,,9.0,2.9859176480922742,0.6680851365706462,0.40996859083164194,1734.0
XGBoost,1199.886978914177,26.375253176455047,,0.1071676439180274,,,,,,,,16.0,2025-08-14T10:08:52,3.0,3.569947445799054,0.9134612050964572,0.7586171129285081,0.4976693601822988,1.034836450496094,0.9495206236576421,,,,,
XGBoost,1200.028738339143,27.16324774530975,,0.030608986803877587,,,,,,,,17.0,2025-08-14T10:08:52,5.0,3.0174143310619854,0.6536060913802563,0.6115130705253355,0.6041098045388953,0.7443714616241576,0.7040797680992236,,,,,
CatBoost,1200.9765040481986,32.11580604099194,,0.12077466313478846,,,,,,,,45.0,2025-08-14T10:34:48,,,,,,,,7.0,5.334968800057617,0.4079844953648447,1.1034451905186795,2858.0
LightGBM,1201.1111696394662,30.073394295398586,1623.0,0.08662409739193548,90.0,132.0,0.6967409163601807,0.6372411071223597,0.0,0.7203344457306644,0.7597217487279215,22.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1201.9217591678912,31.034072570650302,2664.0,0.040795318408501494,31.0,53.0,0.6959149436629612,0.6375493160325166,0.0,0.5281579013741851,0.3359206763351314,23.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1203.3286990679562,27.93652751931657,,0.10023718639093172,,,,,,,,18.0,2025-08-14T10:08:52,3.0,4.592286354182768,0.8140146928179642,0.7906477936505648,0.6708660469620998,0.24609307217935092,0.9679940665042343,,,,,
CatBoost,1203.7006959818514,30.582798674844213,,0.10640438438552892,,,,,,,,46.0,2025-08-14T10:34:48,,,,,,,,8.0,4.205738164426487,0.6939484444671,1.0854488866951923,2834.0
LightGBM,1203.77955773903,30.5411521081439,2597.0,0.059021998643209644,74.0,123.0,0.7098887171960256,0.8244973703390804,2.0,0.09567539675064136,0.8558937446675939,24.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1204.7017804861123,31.96820364816578,,0.021458536962777962,,,,,,,,19.0,2025-08-14T10:08:52,7.0,1.2157995597528806,0.9564572454792284,0.8110804436345199,0.7943718368954403,0.08855587768247863,0.5538542844013208,,,,,
LightGBM,1205.6292259368106,27.62845114409482,2122.0,0.13763979004592547,93.0,179.0,0.9404546686067428,0.726768802062511,1.0,0.4454410099666801,1.1233857289929372,25.0,2025-08-14T09:54:25,,,,,,,,,,,,
CatBoost,1208.4974570899537,29.255616801894952,,0.08715683975698615,,,,,,,,47.0,2025-08-14T10:34:48,,,,,,,,9.0,1.7762012296535625,0.18192813049527112,1.7235712420270346,2894.0
LightGBM,1208.520593116965,28.726162847724943,1913.0,0.03929696617009984,112.0,73.0,0.7793696571944989,0.9977829850443283,0.0,0.014460290892416695,0.5926724582201215,26.0,2025-08-14T09:54:25,,,,,,,,,,,,
CatBoost,1210.936244908414,31.728347470028172,,0.13069992574127548,,,,,,,,48.0,2025-08-14T10:34:48,,,,,,,,8.0,4.5361931715669925,0.15253904291426135,1.1525767203336263,2401.0
LightGBM,1211.3107431507055,29.974231945702307,1830.0,0.07202248850968905,88.0,109.0,0.610140297366183,0.98505936587117,2.0,0.3426515799520862,0.8261998809184397,27.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1217.3047297671624,30.686241659157872,1441.0,0.13549367539305335,69.0,149.0,0.8849082359697769,0.6592347719813599,0.0,0.213424811420228,1.1719379469991835,28.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1218.039120266903,30.474019049154162,,0.04174796793987921,,,,,,,,20.0,2025-08-14T10:08:52,5.0,5.632247117948555,0.8886386203005108,0.6192378575856351,0.625211585401132,0.9935290646129903,0.7505019247653135,,,,,
CatBoost,1219.187443152201,33.27963818393784,,0.13498049516047164,,,,,,,,49.0,2025-08-14T10:34:48,,,,,,,,9.0,4.791962069728408,0.6389493853342618,1.5180716910776997,2508.0
LightGBM,1220.0183328111864,30.41625986680399,1157.0,0.13447142924031047,36.0,118.0,0.8990875095589655,0.9812287388095813,0.0,0.34254731865385146,1.1599857828524034,29.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1224.095621447968,28.34378548245377,2411.0,0.05740532913072931,36.0,73.0,0.8186841117373118,0.6739417822102108,2.0,0.6738278196759988,0.5397049600437188,30.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1224.5076287966042,32.63857214189908,2748.0,0.06664127476273785,112.0,130.0,0.9314950036607718,0.7427013306774357,0.0,0.11273937997981012,0.9626363769048476,31.0,2025-08-14T09:54:25,,,,,,,,,,,,
CatBoost,1224.7848505339073,35.009093981637605,,0.13612392658485037,,,,,,,,50.0,2025-08-14T10:34:48,,,,,,,,7.0,1.0262690927919245,0.10309374601374488,0.6291931136188218,2978.0
LightGBM,1226.9760122971586,27.183194997265055,2630.0,0.0652710899873571,65.0,100.0,0.8622890541522968,0.754158648386226,1.0,0.018617548588660694,0.9773621791067229,32.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1231.763090334312,28.56444025550587,2499.0,0.1368506622609751,45.0,194.0,0.8473544037332349,0.7529847965068651,0.0,0.03716033017599818,0.729053822281726,33.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1232.733293645834,30.936858915735282,,0.0626434942182075,,,,,,,,21.0,2025-08-14T10:08:52,9.0,2.919456106866057,0.8174211444455954,0.9625888443858188,0.4993903967311937,0.14027764885003688,0.9398321236134751,,,,,
XGBoost,1233.811111412614,32.99081895873705,,0.12402424463730097,,,,,,,,22.0,2025-08-14T10:08:52,8.0,1.4205340305749872,0.880387652583648,0.6291052025456774,0.6574880474322851,0.8474906725877954,0.08134878064189976,,,,,
XGBoost,1235.763704857201,29.604556068932517,,0.038523525832904276,,,,,,,,23.0,2025-08-14T10:08:52,6.0,2.6032109607975715,0.8375532390231595,0.7476921926039585,0.36341437777527974,0.6583237415257838,0.5489219798889773,,,,,
XGBoost,1239.497660446446,30.745663715088142,,0.03258429998389771,,,,,,,,24.0,2025-08-14T10:08:52,9.0,2.8864208155231132,0.6080284791110905,0.7288316662332713,0.16915840559723572,0.39299682261349755,0.11976213181925122,,,,,
XGBoost,1241.459252359191,31.850302821013624,,0.1396706641722073,,,,,,,,25.0,2025-08-14T10:08:52,8.0,2.9892779952287083,0.9877881733101476,0.9462028503575921,0.653657656759424,0.3094833924539278,0.17088758739006582,,,,,
LightGBM,1242.700807204594,32.28494069429139,2504.0,0.043429158535765344,91.0,67.0,0.7123089449763423,0.6097263865725815,0.0,0.034883017403547004,1.1934606129568093,34.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1242.8909166625065,35.76278557107047,,0.13050468806381757,,,,,,,,26.0,2025-08-14T10:08:52,7.0,1.0129751219182328,0.9473204428142348,0.6338068030722728,0.47782246580434445,1.1835083950401781,0.5365906459873325,,,,,
XGBoost,1243.5075003400354,37.201665157295125,,0.06709341289071624,,,,,,,,27.0,2025-08-14T10:08:52,9.0,4.56891227427663,0.9598669781168693,0.849640617672735,0.43182484953170647,0.5264936104660068,0.5774862709061257,,,,,
XGBoost,1246.480254794783,29.22718135866586,,0.06202618960403762,,,,,,,,28.0,2025-08-14T10:08:52,6.0,1.4175035834933438,0.9108587663709747,0.8233616998943221,0.33937760739758105,1.087625262113683,0.11119748230615134,,,,,
LightGBM,1247.8765865999471,29.88743702181528,2126.0,0.11558515842322795,45.0,126.0,0.9118764001091078,0.8387400631785948,1.0,0.12479561626896213,0.06970033460183934,35.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1248.7769071889918,33.841181180503085,,0.04555569938106929,,,,,,,,29.0,2025-08-14T10:08:52,8.0,4.08631856048646,0.9921850900369511,0.8432351398167541,0.5093154572978261,0.6657787302506708,0.09100209105133028,,,,,
LightGBM,1249.854949061998,28.247090428235897,2295.0,0.08200355089118799,94.0,88.0,0.8446882984937409,0.7678400249711159,1.0,0.2847781429210093,0.9094153325572429,36.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1249.971048035241,26.354362798885116,,0.09532496636857014,,,,,,,,30.0,2025-08-14T10:08:52,4.0,1.6963603633169364,0.9176100757081184,0.8480291023714054,0.42676887358105725,1.072671099661149,0.7885972112245307,,,,,
LightGBM,1250.2655870665112,26.9232990243136,1956.0,0.08547401471791219,42.0,86.0,0.9281707375085072,0.8605939087431151,2.0,0.15663290783143716,0.08323356105019854,37.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1253.9892187811895,35.13621790258617,,0.04027220756865975,,,,,,,,31.0,2025-08-14T10:08:52,6.0,2.7380960724134176,0.6127218725940661,0.8194861236829635,0.42753880298601843,0.42718978112638334,0.8942172628959257,,,,,
LightGBM,1254.2452045926123,28.799746474441577,2051.0,0.04621285246602003,114.0,49.0,0.9533121035675474,0.7297380084021096,2.0,0.7168730399387946,0.38160416996623664,38.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1258.8748648346923,31.666606097323598,2598.0,0.12749163148082232,82.0,115.0,0.878206434570451,0.6557325817623503,2.0,0.3283063384285038,0.9066613662516584,39.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1260.456435169422,33.31591653768943,2792.0,0.10660754253978479,44.0,122.0,0.6161734358153725,0.8842651558743149,1.0,0.020335301395276152,0.12946971239196534,40.0,2025-08-14T09:54:25,,,,,,,,,,,,
LightGBM,1264.2200037516716,31.257502907780623,2860.0,0.1264016464757657,82.0,157.0,0.8503439662856945,0.8012545034320351,0.0,0.43150195872005004,0.8207565232777693,41.0,2025-08-14T09:54:25,,,,,,,,,,,,
XGBoost,1265.2014955800041,41.18901532769697,,0.1153147339959755,,,,,,,,32.0,2025-08-14T10:08:52,9.0,5.64764572123913,0.9322477631150916,0.986010764266605,0.0994377787884358,0.8770409702443731,0.9383404568210378,,,,,
